kind,size,size_kb,root,depth,path,nested_under,rollup_parent
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.speech.MacinTalkFramework.WardaSynthesizer.arm64,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Photos.Migration,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AMPDeviceDiscoveryAgent,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CalendarNotification.CalNCService,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.aiml.mlpt.FedStats.MLHostPluginClassB,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.lighthouse.BiomeSELFIngestor,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.reminders.spotlightindexextension,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.news.widget,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.accessibility.axassetsd,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ExtensionsSettings.DefaultExtensionEnablement,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.share.CloudSharing.invite,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.speech.MacinTalkFramework.MacinTalkAUSP,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.amp.devicesui,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.wallpaper.extension.aerials,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.lighthouse.IFTranscriptSELFIngestor,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.MailShortcutsExtension,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.DataDetectorsLocalSources,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.SafariFoundation.CredentialProviderExtensionHelper,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.getdropbox.dropbox.fileprovider,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CloudDocs.MobileDocumentsFileProviderManaged,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.VoiceMemos.VoiceMemosSettingsWidget,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.PhotoLibraryMigrationUtility,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.printcenter.PrintCenterWidget,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.mail.SpotlightIndexExtension,,false
cache-like,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.MailCacheDelete,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.mlhost.CloudWorker,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.reminders,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Home.HomeUIUserList,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ManagedSettings.ManagedSettingsMacOSExtension,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.facetime.NotificationViewBridgeService,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.DataDetectorsViewService,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.texttospeech.SiriAUSP,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ScreenTimeWidgetApplication.ScreenTimeWidgetIntentsExtension,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.appleseed.FeedbackAssistant,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ContinuityCaptureOnboardingUI,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CoreRoutine.helperservice,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.lighthouse.IFTelemetrySELFIngestor,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.siri.ODDI.MetricsExtension,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Safari.SafariLinkExtension,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.siri.ODDIMetricsExtension,,false
cache-like,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.unilog.SearchUploadWorker,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ax.MauiTTSSupport.MauiAUSP,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.preferences.sharing.SharingPrefsExtension,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Notes.SharingExtension,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.siri.ODDIExperimentationExtension,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.VoiceMemos.RecordWidget,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iBooks.BooksNotificationContentExtension,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.mail.MailNotificationContentExtension,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Notes.QuickLookExtension,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.wallpaper.extension.legacy,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CalendarWidget.IntentsExtension,,false
support/container,36.0 KiB,36,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.share.CopyLink.invite,,false
cache-like,32.0 KiB,32,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/claude-cli-nodejs/-Users-yaniv-Library-CloudStorage-Dropbox-Yaniv-dev-hadoop-krb-python,/Users/yaniv/Library/Caches/claude-cli-nodejs,false
cache-like,32.0 KiB,32,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.microsoft.teams/fsCachedData,/Users/yaniv/Library/Caches/com.microsoft.teams,false
cache-like,32.0 KiB,32,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.Spotlight/fsCachedData,/Users/yaniv/Library/Caches/com.apple.Spotlight,false
cache-like,32.0 KiB,32,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.nbagent/fsCachedData,/Users/yaniv/Library/Caches/com.apple.nbagent,false
cache-like,32.0 KiB,32,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/Code - Insiders,,true
cache-like,32.0 KiB,32,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/Code - Insiders/User,/Users/yaniv/Library/Caches/Code - Insiders,false
cache-like,32.0 KiB,32,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.commerce,,false
cache-like,32.0 KiB,32,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.translationd/fsCachedData,/Users/yaniv/Library/Caches/com.apple.translationd,false
cache-like,32.0 KiB,32,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.iTunesCloud/InAppMessages,/Users/yaniv/Library/Caches/com.apple.iTunesCloud,false
cache-like,32.0 KiB,32,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.sublimetext.4/fsCachedData,/Users/yaniv/Library/Caches/com.sublimetext.4,false
cache-like,32.0 KiB,32,/Users/yaniv/Library/Saved Application State,1,/Users/yaniv/Library/Saved Application State/com.azuredatastudio.oss.savedState,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.openai.chat/app_pairing_extensions,/Users/yaniv/Library/Application Support/com.openai.chat,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/com.apple.MediaPlaybackCore.PlaybackEventStreams,,true
support/container,32.0 KiB,32,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.apple.MediaPlaybackCore.PlaybackEventStreams/Music-SI7vfkImA.sqlpkg,/Users/yaniv/Library/Application Support/com.apple.MediaPlaybackCore.PlaybackEventStreams,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/com.bugsnag.Bugsnag,,true
support/container,32.0 KiB,32,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.bugsnag.Bugsnag/com.docker.docker,/Users/yaniv/Library/Application Support/com.bugsnag.Bugsnag,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/GitHub Desktop/Local Storage,/Users/yaniv/Library/Application Support/GitHub Desktop,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CloudPhotosConfiguration,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.PressAndHold,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.languageassetd,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.wallpaper.extension.macintosh,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.mlhost.TelemetryWorker,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ax.KonaTTSSupport.KonaSynthesizer,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.wallpaper.extension.gradient,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ScreenTimeViewService,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.mobiletimer-framework.MobileTimerIntents,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.PhotoBooth,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.news.openinnews,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.PlatformSSO.AccessKey,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.getdropbox.dropbox.alternatenotificationservice,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iBooks.engagementExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.wallpaper.extension.sonoma,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CloudSubscriptionFeatures.CSFFollowUpExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.TelephonyUtilities.PhoneIntentHandler,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AvatarUI.AvatarPickerMemojiEditor,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.wallpaper.extension.image,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ExtensionsSettings.LegacyPluginEnablementExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.MailServiceAgent,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.wdc.WDDesktop,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.news.tag,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.podcasts.MacPodcastsStorageExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.parsec.SafariBrowsingAssistantWorker,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ReminderKitUI.ReminderCreationViewService,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ClassKit-Settings.extension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.IOUIAgent,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.lighthouse.SAExtensionOrchestrator,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.getdropbox.dropbox.garcon,,false
cache-like,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.unilog.SiriUploadWorker,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/ru.keepcoder.Telegram.TelegramShare,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.aiml.RepackagingWorker,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.podcasts.PodcastsNotificationExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.SystemProfiler.MessagesHelper,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.FollowUpSettings.FollowUpSettingsExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.messages.StorageManagementExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ContactsUI.ContactPickerService,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.preferencepane.security.AdvertisingExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Feedback.DraftingExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.wallpaper.extension.sequoia,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.MediaExtensions-Settings,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.microsoft.edgemac.wdgExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Sound-Settings.SoundIntents,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.family.FAFollowupExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.wallpaper.extension.dynamic,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.SystemExtensions-Settings.extension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.TranslationUIServices.TranslationUIService,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.StoreKit.UIService,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iBooks.iBooksSpotlightExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.aiml.UnilogTelemetryWorker,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.PlatformSSOToken,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.shortcuts.QuickLookExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CalendarWeatherKitService,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iCal.CalendarNotificationContentExtention-OSX,,false
cache-like,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Music.MusicCacheExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.microsoft.Outlook.CalendarWidget,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.calendar.CalendarFocusConfigurationExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ScreenSaver.Computer-Name,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Photos.PhotosReliveWidgetIntents,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.news.widgetintents,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.wallpaper.agent.controls,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.podcasts.MacQuicklookExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.MarkupUI.Markup,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.MediaMLPluginApp.MediaMLExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.shortcuts.ThumbnailExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.NeptuneOneExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AvatarUI.AvatarPickerPosePicker,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.FaceTime.IntentsExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.microsoft.pasteboard-xpc,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.siri.GMSSELFIngestor,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AppleMediaServices.FollowUpExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Displays-Settings.extension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Safari.DiagnosticExtension,,false
cache-like,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.TV.TVCacheExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.speech.SpeechSynthesisServerXPC,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Safari.SafariQuickLookPreview,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Chess,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.DifferentialPrivacy.TelemetryAggregator,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.STMExtension.Mail,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.preferencepane.security.PrivacyTrackingAwareness.PrivacyPhotos,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.calculator.CalculatorWidget,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.SystemProfiler.CloudStorageUIHelper,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.systempreferences.GeneralSettings,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ScreenSaver.iLife-Slideshow-Extension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.LinkedNotesUIService,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.news.articlenotificationextension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.UniversalAccess.UASettingsShortcuts,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CryptoTokenKit.ctkcard.ctkcardtoken,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.dock.controls,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AddressBook.ABPersonViewService,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.siri.SiriSettingsIntents.SettingsIntentExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Notes.NotesImporter,,false
cache-like,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.unilog.search.MacMailSearchLogProcessor,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.SystemProfiler.CloudStorageHelper,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.MailShareExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AirPlayUIAgent,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.RemoteManagement.AccountExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AppleMediaServicesUI.EngagementViewExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.fskit.ModuleEnablement,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.lighthouse.BiomeLibraryEventUploader,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ActionKit.BundledIntentHandler,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.reminders.sharingextension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.parsec.SafariAssistantWorker,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.contacts.ContactsCoreSpotlightExtension,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.microsoft.rdc.macos.qlx,,false
support/container,32.0 KiB,32,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.knollsoft.RectangleLauncher,,false
cache-like,28.0 KiB,28,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.wondershare.filmoramac/fsCachedData,/Users/yaniv/Library/Caches/com.wondershare.filmoramac,false
cache-like,28.0 KiB,28,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.spotify.client/FirstPartySetsPreloaded,/Users/yaniv/Library/Caches/com.spotify.client,false
cache-like,28.0 KiB,28,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.spotify.client/TrustTokenKeyCommitments,/Users/yaniv/Library/Caches/com.spotify.client,false
cache-like,28.0 KiB,28,/Users/yaniv/Library/Logs,1,/Users/yaniv/Library/Logs/SMSMigrator,,false
cache-like,28.0 KiB,28,/Users/yaniv/Library/Logs,1,/Users/yaniv/Library/Logs/Sonos Installer,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/StorageExplorer/Local Storage,/Users/yaniv/Library/Application Support/StorageExplorer,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/draw.io/databases,/Users/yaniv/Library/Application Support/draw.io,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Microsoft Edge/CertificateRevocation,/Users/yaniv/Library/Application Support/Microsoft Edge,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Microsoft Edge/Web Notifications Deny List,/Users/yaniv/Library/Application Support/Microsoft Edge,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Microsoft Edge/segmentation_platform,/Users/yaniv/Library/Application Support/Microsoft Edge,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/azuredatastudio/databases,/Users/yaniv/Library/Application Support/azuredatastudio,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/GitHub Desktop/databases,/Users/yaniv/Library/Application Support/GitHub Desktop,false
